"Month","Timestamp","Day of Week","Hour of Day","Route ID","Direction","Route Type","Stop Order","Timepoint Stop ID","Timepoint Stop Name","Timepoint Stop Latitude","Timepoint Stop Longitude","Next Timepoint Stop ID","Next Timepoint Stop Name","Next Timepoint Stop Latitude","Next Timepoint Stop Longitude","Road Distance","Average Travel Time","Average Road Speed","Bus Trip Count"
"7","2023 Jul 01 06:00:00 PM","Wednesday","18","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","13.196874","9.18854069402","16"
"7","2023 Jul 01 09:00:00 PM","Wednesday","21","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","5.500008","8.91271917026","4"
"7","2023 Jul 01 08:00:00 AM","Wednesday","8","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","11.13846","10.88660371362","13"
"7","2023 Jul 01 04:00:00 PM","Wednesday","16","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","7.160418","8.60564646044","8"
"7","2023 Jul 01 07:00:00 AM","Wednesday","7","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","5.80278","8.44767507988","12"
"7","2023 Jul 01 04:00:00 PM","Wednesday","16","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","8.166666","6.0024475796","7"
"7","2023 Jul 01 08:00:00 AM","Wednesday","8","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","7.685418","6.3783121772","16"
"7","2023 Jul 01 02:00:00 PM","Wednesday","14","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","6.787884","7.2216932046","11"
"7","2023 Jul 01 12:00:00 AM","Wednesday","0","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","5.758338","10.70100992735","4"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.514284","9.45921052632","7"
"7","2023 Jul 01 11:00:00 PM","Wednesday","23","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","5.75208","10.71264655568","8"
"7","2023 Jul 01 12:00:00 PM","Wednesday","12","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","8.318754","5.89271047552","8"
"7","2023 Jul 01 03:00:00 PM","Wednesday","15","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","13.443054","9.0202710619","12"
"7","2023 Jul 01 11:00:00 PM","Wednesday","23","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","10.763334","11.26602593583","10"
"7","2023 Jul 01 12:00:00 PM","Wednesday","12","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","14.094996","8.60305316866","10"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","8.642862","5.67173178728","7"
"7","2023 Jul 01 05:00:00 AM","Wednesday","5","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.022","9.364284","12.95560640732","7"
"7","2023 Jul 01 01:00:00 AM","Wednesday","1","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","4.733328","13.01833277875","4"
"7","2023 Jul 01 08:00:00 PM","Wednesday","20","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","5.705562","8.59161940283","3"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","13.106064","9.25220723679","11"
"7","2023 Jul 01 03:00:00 PM","Wednesday","15","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","9.587508","5.11290476511","4"
"7","2023 Jul 01 06:00:00 PM","Wednesday","18","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.959088","8.85460714686","11"
"7","2023 Jul 01 01:00:00 PM","Wednesday","13","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","8.172918","5.99786000466","8"
"7","2023 Jul 01 12:00:00 AM","Wednesday","0","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","9.928566","12.21324092467","7"
"7","2023 Jul 01 08:00:00 AM","Wednesday","8","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.220848","9.90540674137","4"
"7","2023 Jul 01 07:00:00 PM","Wednesday","19","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","12.484446","9.71288749423","15"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","11.05758","10.96623311792","11"
"7","2023 Jul 01 07:00:00 AM","Wednesday","7","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","4.664286","13.21101794118","7"
"7","2023 Jul 01 02:00:00 PM","Wednesday","14","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.466668","9.52886843528","4"
"7","2023 Jul 01 08:00:00 PM","Wednesday","20","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.41061","9.61219388094","11"
"7","2023 Jul 01 09:00:00 AM","Wednesday","9","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","8.411106","5.82800704375","21"
"7","2023 Jul 01 10:00:00 AM","Wednesday","10","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","7.618338","6.43447429085","10"
"7","2023 Jul 01 10:00:00 AM","Wednesday","10","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.883338","8.95205594381","4"
"7","2023 Jul 01 07:00:00 PM","Wednesday","19","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.873816","8.96445516837","7"
"7","2023 Jul 01 06:00:00 AM","Wednesday","6","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","10.508334","11.53941407926","8"
"7","2023 Jul 01 08:00:00 PM","Wednesday","20","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","12.419232","9.76389095867","13"
"7","2023 Jul 01 01:00:00 PM","Wednesday","13","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.67917","9.22569720489","4"
"7","2023 Jul 01 09:00:00 PM","Wednesday","21","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.621426","9.30614886731","7"
"7","2023 Jul 01 06:00:00 PM","Wednesday","18","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","8.447616","5.80282176033","7"
"7","2023 Jul 01 09:00:00 AM","Wednesday","9","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","5.860416","10.51460924072","8"
"7","2023 Jul 01 01:00:00 AM","Wednesday","1","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","9.916656","12.22791442621","7"
"7","2023 Jul 01 09:00:00 PM","Wednesday","21","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","11.591658","10.4609693521","6"
"7","2023 Jul 01 11:00:00 AM","Wednesday","11","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","14.074998","8.61527531083","12"
"7","2023 Jul 01 07:00:00 AM","Wednesday","7","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","10.795458","11.23250337137","11"
"7","2023 Jul 01 09:00:00 AM","Wednesday","9","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","10.932498","11.09170109155","20"
"7","2023 Jul 01 10:00:00 AM","Wednesday","10","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","11.689398","10.37350400549","11"
"7","2023 Jul 01 01:00:00 PM","Wednesday","13","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","13.024446","9.31018629279","15"
"7","2023 Jul 01 11:00:00 AM","Wednesday","11","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.60834","9.32458075704","4"
"7","2023 Jul 01 12:00:00 PM","Wednesday","12","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.9","8.93043478261","4"
"7","2023 Jul 01 07:00:00 PM","Wednesday","19","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","5.059722","9.6882831461","12"
"7","2023 Jul 01 02:00:00 PM","Wednesday","14","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","14.683332","8.25834354219","10"
"7","2023 Jul 01 12:00:00 AM","Wednesday","0","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","3.31251","14.79844589148","4"
"7","2023 Jul 01 04:00:00 AM","Wednesday","4","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.022","10.337508","11.73590726196","4"
"7","2023 Jul 01 03:00:00 PM","Wednesday","15","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","6.170838","9.98568265073","4"
"7","2023 Jul 01 04:00:00 PM","Wednesday","16","BX42","E","Local","31","102613","RANDALL AV/E TREMONT AV","40.826154","-73.821999","104299","HARDING AV/HOSMER AV","40.813235","-73.826535","2.021","12.454446","9.73628369119","15"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","4.970838","9.86152225934","4"
"7","2023 Jul 01 06:00:00 AM","Wednesday","6","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","4.511904","10.86458873571","7"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BXM1","N","Express","13","404250","BROADWAY/W 207 ST","40.867705","-73.920997","984006","W 230 ST / BROADWAY","40.877199","-73.906891","1.027","7.745844","7.95523534077","8"
"7","2023 Jul 01 11:00:00 AM","Wednesday","11","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","7.333332","6.68454849298","12"
"7","2023 Jul 01 11:00:00 PM","Wednesday","23","BXM1","S","Express","29","403424","LEXINGTON AV/E 50 ST","40.756659","-73.972382","403821","LEXINGTON AV / E 34 ST","40.746315","-73.97997","0.817","4.00002","12.25493872531","4"
"7","2023 Jul 01 02:00:00 AM","Wednesday","2","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","1.61667","10.87420438308","2"
"7","2023 Jul 01 03:00:00 AM","Wednesday","3","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","1.558338","11.28127135693","4"
"7","2023 Jul 01 03:00:00 PM","Wednesday","15","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.24111","5.42406433348","30"
"7","2023 Jul 01 08:00:00 PM","Wednesday","20","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.40789","7.30099318163","19"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.379548","5.20188158658","22"
"7","2023 Jul 01 01:00:00 PM","Wednesday","13","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.130128","5.6163829108","26"
"7","2023 Jul 01 07:00:00 PM","Wednesday","19","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.735964","6.42552759272","19"
"7","2023 Jul 01 12:00:00 AM","Wednesday","0","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","1.881246","9.34486291676","8"
"7","2023 Jul 01 04:00:00 AM","Wednesday","4","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","1.669056","10.53291085285","7"
"7","2023 Jul 01 02:00:00 PM","Wednesday","14","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.228162","5.44582439796","29"
"7","2023 Jul 01 09:00:00 AM","Wednesday","9","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.787678","6.30631726606","23"
"7","2023 Jul 01 06:00:00 AM","Wednesday","6","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.398488","7.32962543787","33"
"7","2023 Jul 01 11:00:00 PM","Wednesday","23","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.121666","8.28594133101","10"
"7","2023 Jul 01 04:00:00 PM","Wednesday","16","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.520668","4.99337057627","25"
"7","2023 Jul 01 12:00:00 PM","Wednesday","12","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.000696","5.85864274776","24"
"7","2023 Jul 01 05:00:00 AM","Wednesday","5","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","1.926192","9.12682211041","28"
"7","2023 Jul 01 11:00:00 AM","Wednesday","11","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.887878","6.0875124777","22"
"7","2023 Jul 01 06:00:00 PM","Wednesday","18","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.2475","5.41339992","20"
"7","2023 Jul 01 07:00:00 AM","Wednesday","7","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.726316","6.44826130342","38"
"7","2023 Jul 01 08:00:00 AM","Wednesday","8","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","3.224322","5.45230876936","37"
"7","2023 Jul 01 01:00:00 AM","Wednesday","1","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","1.333338","13.18493407533","3"
"7","2023 Jul 01 10:00:00 AM","Wednesday","10","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.85072","6.16685746497","23"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.295456","7.65860172895","11"
"7","2023 Jul 01 09:00:00 PM","Wednesday","21","BX35","W","Local","6","102308","E 169 ST/INTERVALE AV","40.828462","-73.895692","102311","E 169 ST/BOSTON RD","40.831137","-73.900009","0.293","2.343054","7.50302489698","12"
"7","2023 Jul 01 08:00:00 PM","Wednesday","20","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","3.022224","7.56396780736","18"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","3.04608","7.5047317351","34"
"7","2023 Jul 01 07:00:00 AM","Wednesday","7","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.651238","8.6223949253","27"
"7","2023 Jul 01 01:00:00 AM","Wednesday","1","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.295828","9.95720492633","4"
"7","2023 Jul 01 10:00:00 AM","Wednesday","10","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.50833","9.1136333736","18"
"7","2023 Jul 01 09:00:00 PM","Wednesday","21","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.560002","8.9296875","15"
"7","2023 Jul 01 12:00:00 PM","Wednesday","12","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.648334","8.6318417541","20"
"7","2023 Jul 01 07:00:00 PM","Wednesday","19","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.823234","8.097100809","33"
"7","2023 Jul 01 01:00:00 PM","Wednesday","13","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.794446","8.18050649001","15"
"7","2023 Jul 01 02:00:00 AM","Wednesday","2","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.29167","9.97525821781","8"
"7","2023 Jul 01 09:00:00 AM","Wednesday","9","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.589132","8.82921914358","23"
"7","2023 Jul 01 12:00:00 AM","Wednesday","0","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.616666","8.73630295022","8"
"7","2023 Jul 01 11:00:00 PM","Wednesday","23","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.584722","8.84428487418","12"
"7","2023 Jul 01 03:00:00 AM","Wednesday","3","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.40417","9.50847901771","4"
"7","2023 Jul 01 08:00:00 AM","Wednesday","8","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.703624","8.45531938297","23"
"7","2023 Jul 01 06:00:00 AM","Wednesday","6","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.372502","9.63540975149","20"
"7","2023 Jul 01 04:00:00 AM","Wednesday","4","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","3.42291","6.67852791923","8"
"7","2023 Jul 01 05:00:00 AM","Wednesday","5","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","1.932048","11.83198721486","13"
"7","2023 Jul 01 02:00:00 PM","Wednesday","14","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.78913","8.19610799446","23"
"7","2023 Jul 01 03:00:00 PM","Wednesday","15","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","3.147024","7.26400660216","28"
"7","2023 Jul 01 06:00:00 PM","Wednesday","18","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.931534","7.79797076853","37"
"7","2023 Jul 01 11:00:00 AM","Wednesday","11","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.706144","8.44744995303","19"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.672496","8.55380139016","20"
"7","2023 Jul 01 04:00:00 PM","Wednesday","16","BX27","S","Local","15","103343","RANDALL AV/ROSEDALE AV","40.816626","-73.865265","103350","SOUNDVIEW AV/LACOMBE AV","40.814972","-73.859456","0.381","2.940474","7.77425000496","35"
"7","2023 Jul 01 03:00:00 PM","Wednesday","15","BX36","E","Local","29","102394","WHITE PLAINS RD/WESTCHESTER AV","40.833064","-73.862876","102978","OLMSTEAD AV/SEWARD AV","40.820506","-73.851633","1.294","10.572222","7.34377299002","27"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BX36","E","Local","29","102394","WHITE PLAINS RD/WESTCHESTER AV","40.833064","-73.862876","102978","OLMSTEAD AV/SEWARD AV","40.820506","-73.851633","1.294","11.341668","6.84555492206","22"
"7","2023 Jul 01 05:00:00 PM","Wednesday","17","BX36","E","Limited","29","102394","WHITE PLAINS RD/WESTCHESTER AV","40.833064","-73.862876","102978","OLMSTEAD AV/SEWARD AV","40.820506","-73.851633","1.294","10.777272","7.20404831682","22"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BX4","N","Local","1","103708","BERGEN AV/WESTCHESTER AV","40.815878","-73.916343","100209","WESTCHESTER AV/PROSPECT AV","40.819413","-73.902025","0.839","6.672918","7.54392945212","8"
"7","2023 Jul 01 09:00:00 PM","Wednesday","21","BXM2","N","Express","11","450351","MADISON AV/E 99 ST","40.789292","-73.952573","984006","W 230 ST / BROADWAY","40.877199","-73.906891","7.052","23.031816","18.371107164","11"
"7","2023 Jul 01 02:00:00 PM","Wednesday","14","BX36","E","Local","29","102394","WHITE PLAINS RD/WESTCHESTER AV","40.833064","-73.862876","102978","OLMSTEAD AV/SEWARD AV","40.820506","-73.851633","1.294","11.5254","6.73642563382","21"
